enrollee_id,city_development_index,training_hours,target,company_size
3246,0.887,43,1.0,8
1435,0.92,4,0.0,8
9960,0.913,34,0.0,1
3343,0.887,76,0.0,8
28152,0.92,278,0.0,0
18554,0.836,86,0.0,0
30402,0.926,20,0.0,4
13285,0.8270000000000001,118,0.0,4
4510,0.939,9,0.0,8
6860,0.624,70,1.0,0
15782,0.92,23,0.0,1
7414,0.926,39,0.0,4
11822,0.92,153,1.0,8
21824,0.92,91,1.0,8
14322,0.624,105,0.0,0
33327,0.926,70,0.0,8
8611,0.92,188,1.0,5
22463,0.624,104,1.0,1
9435,0.92,22,0.0,3
694,0.926,29,0.0,0
14095,0.6659999999999999,14,1.0,1
27285,0.7390000000000001,12,0.0,7
14652,0.939,103,0.0,8
1432,0.92,54,0.0,3
10286,0.926,4,1.0,1
16634,0.92,32,0.0,4
24070,0.92,33,0.0,4
24247,0.624,63,0.0,3
17874,0.763,68,0.0,1
2841,0.855,55,0.0,4
337,0.92,16,0.0,2
3625,0.92,30,0.0,4
1789,0.624,83,0.0,1
22166,0.92,87,0.0,8
12968,0.92,80,0.0,0
12237,0.897,27,0.0,7
31971,0.92,16,0.0,5
9398,0.92,56,1.0,3
7737,0.89,24,0.0,4
18771,0.926,53,0.0,1
15190,0.91,57,1.0,8
17143,0.92,130,0.0,1
10610,0.926,43,0.0,8
574,0.92,198,1.0,8
11998,0.527,29,1.0,8
23788,0.91,46,0.0,8
21284,0.939,109,0.0,6
2447,0.804,2,1.0,8
6954,0.848,103,0.0,4
17716,0.92,94,0.0,1
29591,0.698,6,0.0,5
5711,0.91,162,0.0,4
28830,0.624,21,1.0,8
3496,0.92,48,0.0,4
32048,0.624,118,0.0,4
10056,0.92,37,0.0,8
22012,0.698,70,0.0,8
3355,0.843,12,0.0,3
1301,0.92,117,0.0,2
2753,0.624,78,1.0,2
13528,0.698,51,0.0,4
22389,0.92,20,1.0,2
29048,0.92,55,1.0,8
3816,0.836,21,0.0,5
19609,0.926,9,0.0,4
26775,0.91,114,0.0,1
21070,0.698,96,1.0,8
27128,0.92,166,0.0,8
8296,0.92,99,0.0,3
18595,0.555,3,0.0,8
31346,0.92,214,1.0,2
16847,0.624,37,1.0,6
25087,0.926,60,0.0,2
33176,0.647,74,0.0,4
16899,0.897,25,0.0,8
24506,0.8959999999999999,26,0.0,8
27454,0.855,145,0.0,7
25832,0.92,70,0.0,1
1472,0.939,102,0.0,3
12178,0.624,168,1.0,4
13828,0.91,83,0.0,1
11341,0.878,28,0.0,3
4402,0.92,7,0.0,8
1300,0.92,108,0.0,0
5680,0.855,9,0.0,8
20106,0.754,37,0.0,7
5730,0.855,37,0.0,3
4200,0.92,170,0.0,3
33315,0.926,18,0.0,4
3855,0.92,147,0.0,1
4837,0.926,9,1.0,0
24159,0.92,157,0.0,1
28184,0.624,284,1.0,1
17861,0.624,34,1.0,8
16172,0.754,109,0.0,8
30882,0.926,56,0.0,7
11326,0.92,92,0.0,8
24006,0.624,180,1.0,8
22459,0.624,3,0.0,1
11180,0.794,104,0.0,4
7169,0.92,23,0.0,2
33191,0.624,8,0.0,8
6682,0.884,86,1.0,4
3495,0.92,34,0.0,7
6210,0.91,42,0.0,3
32073,0.926,74,0.0,3
21365,0.698,23,1.0,8
19528,0.624,18,0.0,4
26826,0.92,7,0.0,0
3667,0.698,10,0.0,1
24291,0.91,328,0.0,1
5957,0.899,6,0.0,3
25564,0.92,53,0.0,4
12357,0.878,60,1.0,8
6243,0.92,77,0.0,0
276,0.91,51,0.0,8
8951,0.92,37,1.0,8
14291,0.92,21,0.0,5
26403,0.55,146,1.0,4
18802,0.926,24,1.0,8
327,0.92,78,1.0,5
11515,0.91,40,0.0,8
7997,0.55,56,1.0,0
28091,0.92,57,0.0,3
16442,0.624,102,0.0,8
15334,0.915,68,1.0,3
18167,0.836,20,0.0,4
31341,0.899,94,0.0,2
30518,0.92,50,0.0,5
22549,0.855,38,0.0,8
26766,0.913,42,0.0,4
6702,0.7759999999999999,34,0.0,1
2584,0.92,8,0.0,0
10306,0.92,28,0.0,4
5755,0.802,10,0.0,5
13457,0.895,74,0.0,4
22291,0.939,15,0.0,4
736,0.899,7,1.0,3
24085,0.624,11,1.0,0
24043,0.624,28,1.0,3
2237,0.893,25,0.0,1
32759,0.555,70,1.0,1
6753,0.897,18,0.0,5
16327,0.926,23,0.0,5
7429,0.92,86,0.0,2
24964,0.624,34,1.0,2
24832,0.92,50,0.0,3
11736,0.624,46,1.0,8
71,0.92,35,0.0,7
21954,0.92,104,0.0,1
5404,0.92,69,0.0,7
16672,0.91,47,0.0,2
21295,0.624,26,0.0,8
18073,0.926,162,0.0,8
8394,0.92,45,0.0,1
19600,0.843,7,0.0,3
25163,0.939,12,0.0,4
200,0.92,11,1.0,1
32068,0.479,62,1.0,8
16047,0.926,37,0.0,6
15828,0.92,50,0.0,0
8246,0.624,224,0.0,5
5986,0.624,62,0.0,5
27785,0.91,20,0.0,1
18969,0.893,23,0.0,7
9893,0.647,26,1.0,8
28160,0.624,58,0.0,8
14735,0.743,108,0.0,1
12763,0.897,28,0.0,7
7963,0.624,57,1.0,6
30431,0.92,39,0.0,3
18176,0.925,13,0.0,5
13896,0.926,83,0.0,4
25441,0.92,90,0.0,3
15344,0.579,32,0.0,1
10312,0.92,55,0.0,3
21877,0.887,83,0.0,4
10725,0.624,92,0.0,0
19181,0.92,74,0.0,1
15275,0.92,46,0.0,8
18091,0.92,11,0.0,1
4813,0.698,13,0.0,8
16308,0.624,216,0.0,6
5269,0.899,50,0.0,5
19105,0.926,59,0.0,2
30415,0.92,15,0.0,8
31036,0.624,7,0.0,8
14663,0.624,22,1.0,1
30540,0.92,56,0.0,8
221,0.843,12,0.0,8
22333,0.925,75,0.0,5
13212,0.92,12,0.0,3
26201,0.92,182,0.0,5
28004,0.92,75,0.0,1
10180,0.92,29,0.0,1
13769,0.7809999999999999,21,0.0,3
5998,0.92,5,0.0,4
20474,0.897,4,0.0,8
15516,0.897,46,0.0,1
30780,0.92,17,1.0,1
4567,0.794,65,0.0,2
10761,0.624,52,0.0,1
3026,0.804,75,0.0,8
27017,0.754,7,0.0,8
7559,0.92,42,0.0,4
12332,0.92,12,0.0,8
3974,0.804,2,1.0,3
13267,0.939,40,0.0,8
23427,0.698,63,0.0,8
17605,0.8959999999999999,10,0.0,8
20912,0.754,46,0.0,8
13948,0.926,18,0.0,3
15205,0.92,55,0.0,1
15140,0.878,4,0.0,8
21736,0.926,324,1.0,1
19800,0.767,26,0.0,4
23755,0.6890000000000001,140,0.0,0
12148,0.92,158,0.0,8
16451,0.624,6,1.0,1
27190,0.92,80,1.0,1
19370,0.682,260,0.0,8
20207,0.92,7,0.0,4
4749,0.897,64,0.0,4
21338,0.92,22,0.0,8
18506,0.624,22,0.0,4
19715,0.624,34,0.0,4
10550,0.624,44,1.0,4
32681,0.725,50,0.0,8
12075,0.92,78,0.0,1
10828,0.897,12,0.0,4
17948,0.92,28,0.0,3
22514,0.893,222,0.0,2
4,0.92,13,0.0,4
18446,0.698,7,0.0,1
27469,0.92,33,0.0,3
32443,0.6890000000000001,61,0.0,7
14208,0.92,78,0.0,8
28786,0.924,50,0.0,7
16053,0.92,49,0.0,1
9847,0.92,51,0.0,4
114,0.91,82,0.0,4
19839,0.91,74,0.0,1
12455,0.939,36,0.0,8
26933,0.884,7,0.0,3
1370,0.55,65,1.0,8
20539,0.878,196,0.0,2
8224,0.847,39,0.0,8
10221,0.92,34,0.0,3
6888,0.887,106,0.0,8
10821,0.91,15,0.0,8
24952,0.848,86,0.0,4
17227,0.847,9,0.0,3
24801,0.92,84,0.0,4
29285,0.624,25,0.0,8
7399,0.92,4,0.0,8
13647,0.926,140,0.0,3
17212,0.926,14,0.0,8
30152,0.92,22,0.0,2
2232,0.897,83,0.0,1
28813,0.939,194,0.0,8
19526,0.624,12,0.0,1
7264,0.92,110,1.0,8
31261,0.624,70,0.0,6
14686,0.624,105,0.0,4
29065,0.698,9,1.0,8
20440,0.836,108,0.0,4
10832,0.754,26,0.0,3
19219,0.91,70,0.0,4
25732,0.91,52,0.0,8
13091,0.92,55,0.0,3
17922,0.738,55,1.0,1
19479,0.926,27,0.0,8
32238,0.843,162,0.0,8
8104,0.8270000000000001,15,0.0,2
27077,0.897,80,0.0,8
4093,0.92,48,0.0,1
7325,0.939,139,0.0,4
11467,0.926,70,0.0,8
15611,0.855,56,0.0,1
24160,0.624,59,1.0,0
22381,0.624,63,0.0,8
24452,0.92,106,0.0,2
10592,0.83,16,0.0,0
18103,0.92,64,0.0,1
13304,0.624,51,0.0,1
10773,0.624,83,0.0,4
17772,0.624,21,1.0,3
20991,0.92,19,1.0,8
7365,0.866,53,0.0,1
13076,0.92,146,1.0,8
32852,0.887,59,0.0,4
16749,0.926,101,0.0,2
1414,0.5579999999999999,141,0.0,0
18453,0.802,22,1.0,1
11443,0.579,68,1.0,8
29925,0.91,78,1.0,8
25486,0.893,10,0.0,8
23126,0.92,28,0.0,1
13681,0.926,21,0.0,0
20147,0.698,34,0.0,8
21198,0.92,24,0.0,1
17048,0.92,34,1.0,8
4351,0.92,37,0.0,3
8809,0.92,33,0.0,1
6970,0.887,12,0.0,0
22603,0.897,114,0.0,7
28169,0.92,69,0.0,2
6113,0.887,139,0.0,1
20966,0.754,156,0.0,2
4671,0.579,16,1.0,8
12899,0.91,15,0.0,8
9318,0.624,25,1.0,8
19318,0.92,34,0.0,3
31978,0.855,6,0.0,8
11167,0.92,27,1.0,8
19244,0.92,83,0.0,4
25784,0.92,26,0.0,0
15247,0.92,90,0.0,8
29090,0.624,7,0.0,2
23664,0.7879999999999999,56,0.0,1
17562,0.92,80,1.0,8
14485,0.624,23,0.0,4
31383,0.92,11,0.0,8
19326,0.92,11,0.0,4
28923,0.92,48,0.0,3
12833,0.91,10,0.0,1
13724,0.926,2,0.0,4
3338,0.893,11,0.0,4
26843,0.691,96,0.0,8
32951,0.91,6,1.0,8
19273,0.92,10,0.0,8
28206,0.848,36,1.0,8
24075,0.624,56,1.0,4
25829,0.91,56,1.0,8
7330,0.92,32,1.0,8
23490,0.899,18,1.0,8
3174,0.91,324,0.0,0
21559,0.924,184,0.0,5
20274,0.92,36,0.0,8
9759,0.855,49,0.0,7
10617,0.895,56,0.0,4
5028,0.92,98,0.0,0
25245,0.624,6,0.0,4
31747,0.735,18,1.0,8
10547,0.624,32,0.0,4
30087,0.624,58,1.0,2
25201,0.895,73,0.0,0
27210,0.92,21,0.0,1
5231,0.899,20,0.0,5
13797,0.92,56,0.0,0
24828,0.92,6,0.0,6
25254,0.624,4,1.0,0
7843,0.939,54,1.0,3
20208,0.92,57,0.0,1
31032,0.926,1,0.0,2
31960,0.91,50,0.0,2
30247,0.92,10,0.0,5
19036,0.91,46,0.0,5
18408,0.926,4,0.0,1
32658,0.926,94,0.0,4
27073,0.92,106,1.0,8
1811,0.92,96,1.0,8
26975,0.8959999999999999,89,0.0,8
8059,0.913,18,0.0,1
8176,0.624,64,1.0,2
3272,0.924,39,0.0,1
10484,0.92,15,0.0,6
22820,0.897,50,0.0,3
21640,0.895,89,0.0,0
32986,0.682,45,0.0,1
7538,0.762,122,0.0,6
19084,0.884,87,0.0,0
15716,0.924,40,0.0,1
23733,0.624,13,1.0,8
15499,0.926,130,0.0,7
23355,0.701,72,0.0,8
25195,0.624,48,0.0,8
3643,0.913,3,0.0,7
31670,0.92,20,0.0,3
111,0.92,25,0.0,2
5895,0.939,50,0.0,8
14435,0.7659999999999999,182,1.0,8
20393,0.55,23,1.0,5
20836,0.926,65,0.0,8
18592,0.926,44,0.0,3
22583,0.624,9,1.0,3
4984,0.624,42,0.0,8
2930,0.926,155,1.0,8
8106,0.624,12,0.0,7
28704,0.897,73,0.0,3
24001,0.698,54,0.0,2
2884,0.7759999999999999,33,1.0,4
8347,0.92,22,0.0,8
3480,0.92,21,0.0,3
31651,0.91,29,0.0,8
21427,0.926,242,0.0,4
21395,0.624,30,1.0,8
11959,0.848,19,0.0,1
20994,0.897,162,0.0,3
3514,0.91,8,0.0,3
33125,0.92,24,0.0,0
5148,0.682,29,1.0,8
7831,0.743,51,0.0,1
2951,0.624,34,1.0,8
1951,0.579,89,1.0,4
10067,0.897,86,0.0,8
872,0.92,18,0.0,1
11348,0.91,88,1.0,8
33338,0.92,98,0.0,8
24657,0.727,42,0.0,4
20441,0.884,67,0.0,1
28196,0.926,51,0.0,3
19312,0.92,46,0.0,5
4840,0.897,157,0.0,8
19007,0.91,31,0.0,8
30845,0.624,102,1.0,4
17421,0.698,9,0.0,8
27931,0.92,69,0.0,0
4977,0.624,48,1.0,8
28706,0.91,118,1.0,8
19212,0.92,118,0.0,6
7941,0.925,206,0.0,4
30279,0.92,42,0.0,4
17050,0.698,26,1.0,8
25742,0.926,14,0.0,7
14179,0.92,78,1.0,6
1597,0.92,29,0.0,8
17255,0.624,87,0.0,8
11772,0.804,15,1.0,2
18386,0.624,95,1.0,4
4580,0.624,79,1.0,0
29376,0.92,19,1.0,8
30266,0.698,15,0.0,1
15495,0.926,62,0.0,2
1854,0.92,14,0.0,8
27631,0.926,50,1.0,0
21910,0.624,37,0.0,8
16616,0.926,82,0.0,1
3315,0.926,31,0.0,7
2785,0.624,30,0.0,8
16221,0.804,168,0.0,5
15749,0.897,130,0.0,6
23759,0.624,28,1.0,8
24692,0.727,48,0.0,2
32011,0.92,84,0.0,3
20674,0.925,116,0.0,4
22852,0.866,14,0.0,1
7934,0.804,76,0.0,1
30625,0.579,4,1.0,4
4233,0.92,50,0.0,4
13038,0.897,68,0.0,8
16378,0.836,58,0.0,3
15308,0.8270000000000001,214,0.0,8
26380,0.624,64,1.0,8
8642,0.887,45,0.0,8
3988,0.92,72,0.0,2
24186,0.624,128,1.0,2
11455,0.624,53,1.0,3
1875,0.624,30,1.0,7
11286,0.92,20,1.0,8
8165,0.856,22,0.0,8
17951,0.855,334,0.0,5
27782,0.887,69,0.0,8
7507,0.92,36,1.0,8
12562,0.74,136,1.0,0
5783,0.802,50,0.0,1
1932,0.924,126,0.0,1
13565,0.698,74,1.0,8
2407,0.91,20,0.0,3
14049,0.926,50,0.0,8
20394,0.624,42,0.0,1
25646,0.91,37,1.0,4
21641,0.887,106,1.0,8
15664,0.893,109,0.0,1
26316,0.624,87,1.0,6
25527,0.923,26,0.0,1
8704,0.92,54,0.0,3
11110,0.802,20,0.0,5
31913,0.92,47,0.0,8
3724,0.92,70,0.0,2
22898,0.926,19,0.0,1
27839,0.913,62,0.0,4
8194,0.855,24,0.0,4
19936,0.92,10,1.0,8
914,0.91,87,0.0,1
19506,0.926,22,0.0,6
1766,0.92,294,0.0,3
26472,0.926,91,0.0,1
5638,0.698,131,0.0,4
9360,0.887,124,0.0,2
9550,0.579,21,0.0,8
20190,0.802,73,0.0,1
6350,0.92,46,0.0,1
19308,0.939,65,0.0,7
30140,0.624,7,1.0,4
18624,0.624,286,1.0,6
7744,0.89,31,0.0,4
14723,0.5579999999999999,87,0.0,7
2200,0.624,88,0.0,4
18923,0.91,21,1.0,8
31088,0.624,7,0.0,7
13401,0.802,141,0.0,2
19440,0.55,97,1.0,4
22897,0.92,8,1.0,8
12603,0.55,46,1.0,8
19628,0.555,12,0.0,7
10088,0.855,84,0.0,3
3873,0.624,84,1.0,0
15941,0.527,28,0.0,8
24840,0.92,4,0.0,8
7917,0.804,13,0.0,8
24719,0.92,42,1.0,8
2901,0.924,12,0.0,4
20414,0.624,39,1.0,5
3719,0.926,12,0.0,4
31846,0.92,22,0.0,3
7170,0.92,39,1.0,8
17420,0.698,106,1.0,8
2288,0.913,72,1.0,4
6386,0.754,80,1.0,8
1359,0.92,308,0.0,0
10194,0.939,52,0.0,8
7984,0.802,42,0.0,1
11074,0.92,36,0.0,3
6437,0.92,6,0.0,6
14256,0.92,52,0.0,0
9869,0.926,53,0.0,4
30278,0.92,117,0.0,8
30778,0.92,28,0.0,4
24406,0.624,28,1.0,8
9480,0.92,172,0.0,8
11989,0.897,43,0.0,6
25055,0.926,14,0.0,3
6973,0.923,31,0.0,5
23744,0.925,102,0.0,0
31350,0.91,77,0.0,3
27428,0.897,80,0.0,8
19940,0.698,20,0.0,4
9995,0.55,43,0.0,8
6075,0.92,50,0.0,1
24137,0.624,36,1.0,7
22011,0.843,59,0.0,7
16259,0.903,54,1.0,7
2873,0.92,94,0.0,8
30211,0.555,42,0.0,8
13271,0.887,39,1.0,8
27918,0.897,22,0.0,8
4861,0.512,51,1.0,4
23062,0.924,19,0.0,2
30599,0.92,45,0.0,4
22321,0.92,88,0.0,8
32993,0.91,52,0.0,4
15872,0.92,26,0.0,8
4239,0.92,22,0.0,8
17410,0.698,48,0.0,1
7362,0.92,39,1.0,8
10972,0.92,57,0.0,3
13169,0.887,100,0.0,0
1834,0.843,15,0.0,8
411,0.92,25,0.0,5
2233,0.624,104,1.0,7
17473,0.624,96,0.0,2
26952,0.91,6,0.0,5
26745,0.897,9,0.0,4
28235,0.91,118,1.0,8
13625,0.924,144,0.0,7
9452,0.92,28,0.0,3
8227,0.92,57,0.0,2
18675,0.55,43,0.0,8
27954,0.91,178,0.0,2
26459,0.624,35,0.0,7
9118,0.738,4,0.0,8
29286,0.925,39,0.0,2
13510,0.897,2,0.0,0
5385,0.92,10,0.0,3
10914,0.92,39,0.0,4
31120,0.624,4,0.0,2
30828,0.939,46,0.0,0
8717,0.92,106,1.0,1
10638,0.624,79,1.0,8
23681,0.92,3,0.0,4
16476,0.624,78,1.0,4
28557,0.92,23,0.0,0
14079,0.92,34,1.0,1
3946,0.92,2,0.0,3
11534,0.624,104,0.0,8
7586,0.92,150,0.0,2
12573,0.897,5,0.0,1
5451,0.754,160,0.0,0
19562,0.897,84,0.0,7
17187,0.698,56,0.0,1
20399,0.7659999999999999,13,1.0,3
5159,0.899,108,0.0,8
8275,0.624,161,0.0,4
21424,0.624,68,1.0,2
1109,0.926,72,0.0,1
32358,0.836,60,0.0,0
11487,0.91,262,0.0,7
5914,0.843,33,0.0,1
23946,0.92,220,0.0,4
20442,0.925,20,0.0,1
16674,0.926,80,0.0,4
1919,0.698,334,0.0,0
3990,0.887,50,0.0,8
13588,0.843,10,0.0,0
13620,0.624,146,0.0,0
2276,0.855,94,0.0,4
18380,0.624,28,0.0,3
29106,0.847,150,0.0,8
19463,0.448,36,0.0,3
6614,0.698,132,0.0,4
1587,0.887,62,0.0,8
28637,0.698,42,1.0,8
24636,0.754,38,0.0,1
5629,0.624,111,1.0,7
33220,0.754,288,0.0,3
20350,0.624,134,0.0,4
20420,0.897,158,0.0,1
24002,0.6890000000000001,52,0.0,4
23022,0.925,6,1.0,8
856,0.767,36,0.0,0
21521,0.926,59,0.0,2
19663,0.624,64,1.0,4
7760,0.794,7,0.0,8
15149,0.92,107,1.0,4
25381,0.804,98,0.0,8
17505,0.91,46,0.0,8
7735,0.913,222,0.0,4
25307,0.624,162,1.0,1
29377,0.926,22,1.0,4
26521,0.682,73,0.0,4
33078,0.624,22,1.0,1
9779,0.8959999999999999,18,0.0,6
5657,0.8270000000000001,16,0.0,6
29407,0.802,6,0.0,2
17196,0.802,13,0.0,2
22960,0.8959999999999999,77,0.0,7
9117,0.624,28,1.0,8
16456,0.624,10,0.0,4
12269,0.92,65,0.0,0
12161,0.899,50,0.0,4
4235,0.887,212,1.0,4
19469,0.92,17,1.0,8
23975,0.939,161,0.0,6
28402,0.91,53,0.0,3
417,0.924,150,0.0,0
19254,0.92,22,0.0,3
28310,0.92,108,1.0,8
6856,0.926,210,0.0,6
9454,0.91,278,0.0,8
33332,0.64,176,0.0,1
26935,0.624,27,0.0,8
10904,0.91,43,0.0,4
23731,0.926,92,0.0,3
26811,0.8270000000000001,109,0.0,8
23496,0.624,15,0.0,8
29405,0.92,15,0.0,0
12959,0.624,218,1.0,8
18919,0.91,28,0.0,5
20937,0.924,53,0.0,3
17298,0.897,47,0.0,3
3638,0.92,36,1.0,8
12673,0.893,110,0.0,1
4895,0.804,42,0.0,1
7655,0.624,42,1.0,3
22285,0.92,11,0.0,1
20040,0.645,19,0.0,1
1364,0.92,39,0.0,1
27466,0.92,50,0.0,4
21150,0.92,25,0.0,5
30943,0.91,18,0.0,4
29666,0.926,15,0.0,4
2918,0.855,70,0.0,5
11504,0.91,48,0.0,8
21964,0.939,33,0.0,0
20251,0.887,91,0.0,8
293,0.92,15,0.0,4
22931,0.843,16,0.0,8
4665,0.924,61,0.0,4
9669,0.92,52,0.0,8
31002,0.92,69,1.0,8
30275,0.73,63,0.0,8
33184,0.624,75,0.0,2
27369,0.924,16,0.0,1
11871,0.691,2,1.0,8
15673,0.91,7,0.0,6
6539,0.624,142,0.0,2
8789,0.92,48,0.0,1
24792,0.92,200,0.0,7
30413,0.91,58,0.0,3
5233,0.923,101,1.0,8
2992,0.878,26,0.0,1
16889,0.624,84,0.0,8
33032,0.7879999999999999,48,0.0,4
20868,0.924,11,1.0,1
5776,0.939,12,0.0,2
31101,0.939,10,0.0,5
29986,0.856,94,0.0,1
10502,0.83,278,0.0,1
12973,0.926,51,0.0,4
1594,0.698,89,0.0,0
23155,0.913,40,0.0,8
23145,0.92,52,0.0,3
4585,0.939,24,0.0,7
18096,0.92,17,0.0,7
6754,0.949,127,0.0,2
25356,0.91,198,0.0,3
30516,0.92,94,0.0,0
15614,0.91,17,0.0,1
9215,0.55,19,1.0,4
28761,0.92,52,0.0,0
28667,0.92,55,0.0,1
3104,0.698,18,0.0,8
19808,0.91,29,0.0,1
21806,0.923,30,1.0,8
2559,0.899,135,0.0,7
27780,0.926,45,0.0,8
20123,0.754,33,1.0,8
2239,0.855,6,0.0,8
5990,0.624,5,1.0,0
30172,0.939,11,0.0,6
1311,0.855,78,1.0,8
18279,0.682,14,0.0,4
3856,0.91,32,0.0,4
3393,0.92,47,0.0,1
25907,0.926,40,0.0,1
12377,0.855,66,0.0,1
32806,0.624,78,1.0,1
8118,0.939,128,0.0,4
29936,0.92,33,0.0,4
14565,0.923,105,0.0,1
31890,0.92,28,0.0,4
21980,0.91,41,0.0,8
15090,0.92,6,0.0,8
26529,0.91,90,0.0,4
12964,0.624,134,1.0,3
32940,0.855,43,0.0,8
5360,0.926,13,0.0,6
23945,0.92,224,0.0,1
18045,0.866,47,0.0,8
21834,0.92,86,0.0,3
19107,0.92,4,0.0,8
19594,0.897,44,0.0,8
13355,0.884,17,0.0,3
11209,0.92,17,0.0,3
17391,0.624,89,0.0,0
1084,0.92,222,0.0,3
18644,0.939,84,0.0,0
33079,0.923,44,0.0,2
600,0.92,292,0.0,4
16842,0.92,52,0.0,1
6198,0.887,222,1.0,0
24205,0.939,109,0.0,8
31442,0.855,43,0.0,8
27907,0.92,20,0.0,6
7546,0.92,178,1.0,8
805,0.91,78,0.0,1
7886,0.884,120,0.0,4
13413,0.624,4,0.0,5
22198,0.92,22,1.0,8
19675,0.624,17,1.0,3
13242,0.55,56,1.0,8
5229,0.579,182,1.0,8
22729,0.624,24,0.0,1
9981,0.926,8,0.0,8
23004,0.92,125,0.0,4
31221,0.92,92,1.0,8
7943,0.856,4,0.0,7
28430,0.92,55,0.0,7
20655,0.624,51,1.0,2
11575,0.926,12,0.0,1
9615,0.625,188,0.0,7
22252,0.924,74,0.0,3
17906,0.91,3,0.0,8
11832,0.893,34,0.0,1
27258,0.884,180,0.0,1
25975,0.91,74,0.0,8
29901,0.92,42,0.0,1
10249,0.92,4,0.0,8
31312,0.91,21,0.0,1
14974,0.92,50,0.0,1
29503,0.802,158,0.0,5
4990,0.836,65,0.0,4
9342,0.897,62,0.0,8
28264,0.887,110,0.0,6
29380,0.92,7,0.0,6
33076,0.555,60,1.0,8
20606,0.682,78,0.0,8
32927,0.884,166,0.0,4
13725,0.91,51,0.0,4
9432,0.949,165,0.0,2
10713,0.855,22,0.0,0
4812,0.91,128,0.0,7
609,0.92,43,0.0,1
4625,0.949,18,0.0,8
14195,0.926,9,0.0,8
806,0.91,38,0.0,1
10378,0.698,9,0.0,8
6184,0.624,23,0.0,8
5450,0.91,47,0.0,1
19270,0.698,64,0.0,8
4982,0.92,46,0.0,1
6125,0.92,22,0.0,1
25734,0.92,130,1.0,8
13115,0.897,14,0.0,5
28725,0.91,19,0.0,8
5761,0.8959999999999999,109,0.0,3
15643,0.91,61,0.0,3
19733,0.624,204,0.0,5
20528,0.897,134,0.0,3
18520,0.836,20,0.0,0
28232,0.855,45,1.0,8
24877,0.92,53,0.0,3
18065,0.91,20,0.0,5
10545,0.939,112,0.0,2
4612,0.91,29,0.0,8
5271,0.8959999999999999,67,0.0,8
13860,0.92,154,0.0,4
17880,0.926,12,0.0,8
20512,0.624,58,1.0,1
32992,0.91,74,0.0,0
12984,0.926,154,0.0,3
7389,0.884,155,1.0,0
19074,0.74,13,1.0,8
13675,0.836,22,0.0,8
11884,0.92,139,1.0,8
13077,0.91,268,0.0,2
17441,0.887,104,0.0,4
7944,0.738,48,1.0,7
17014,0.855,14,0.0,3
31408,0.836,26,0.0,5
11711,0.92,50,0.0,8
29428,0.92,70,0.0,8
20223,0.92,10,1.0,3
4640,0.91,58,0.0,7
13701,0.91,66,0.0,1
2265,0.624,5,0.0,3
29188,0.8270000000000001,50,1.0,8
24285,0.624,16,1.0,4
8490,0.8270000000000001,70,0.0,2
17116,0.92,14,0.0,1
1925,0.624,12,1.0,8
15875,0.924,4,0.0,8
9825,0.92,19,0.0,3
1909,0.624,114,1.0,4
28448,0.92,20,1.0,8
16693,0.92,33,0.0,3
29178,0.92,51,1.0,8
28994,0.926,152,0.0,2
3861,0.92,98,0.0,1
9391,0.926,2,0.0,3
18840,0.682,80,0.0,8
31783,0.55,38,1.0,8
20259,0.899,53,0.0,8
10477,0.698,82,0.0,5
29524,0.6890000000000001,88,0.0,8
1409,0.92,84,0.0,4
2710,0.91,12,0.0,3
2109,0.924,8,0.0,7
11875,0.92,86,1.0,8
12768,0.897,11,0.0,0
8052,0.913,40,0.0,1
2783,0.55,78,1.0,0
22710,0.624,140,1.0,4
443,0.698,6,0.0,8
11220,0.92,80,0.0,5
23923,0.802,37,0.0,0
29852,0.92,42,0.0,8
20055,0.91,10,0.0,1
13127,0.91,56,0.0,8
19033,0.91,35,0.0,8
28747,0.91,46,0.0,8
8187,0.764,7,1.0,8
10601,0.924,92,0.0,1
5155,0.92,37,0.0,7
20293,0.91,35,1.0,3
19858,0.899,84,0.0,3
7246,0.92,136,0.0,8
20481,0.624,24,1.0,0
2958,0.92,18,1.0,0
5645,0.624,48,0.0,1
3507,0.91,77,0.0,1
31004,0.92,31,0.0,4
496,0.92,74,0.0,1
19482,0.91,24,1.0,4
15692,0.897,8,0.0,0
2702,0.926,34,0.0,2
1029,0.92,90,0.0,4
8918,0.698,46,0.0,0
26300,0.698,112,0.0,1
24183,0.923,61,1.0,8
4658,0.866,104,0.0,8
8909,0.899,178,0.0,8
22309,0.92,40,0.0,3
19709,0.926,21,0.0,0
23603,0.92,78,1.0,8
17935,0.682,28,0.0,2
21336,0.92,17,0.0,8
11253,0.92,156,0.0,3
33020,0.92,24,0.0,5
13237,0.682,42,1.0,8
6227,0.92,28,1.0,8
9100,0.913,108,0.0,2
14633,0.884,37,0.0,4
5621,0.738,56,0.0,1
32603,0.804,39,0.0,7
16793,0.92,10,0.0,4
4721,0.903,73,0.0,5
13283,0.92,70,0.0,3
19274,0.939,112,0.0,4
16497,0.624,80,1.0,0
11073,0.855,110,0.0,8
25883,0.924,48,1.0,4
20310,0.92,99,0.0,1
19157,0.92,30,1.0,3
1802,0.92,48,0.0,5
32331,0.913,170,0.0,3
3451,0.924,13,0.0,0
990,0.92,60,0.0,8
26972,0.92,34,0.0,6
22179,0.92,262,1.0,8
25846,0.925,67,0.0,1
29197,0.92,32,0.0,1
